Player_ID,PlayerName,PositionID
1946,Logan Woodside,
1947,Michael Burton,
1948,Levine Toilolo,
1949,Devin Asiasi,
1950,Alexander Armah,
1951,Austin Carr,
1952,Ted Ginn Jr.,8004
1953,Taylor Gabriel,
1954,Tajae Sharpe,
1955,Kelvin Harmon,
1956,Eli Manning,8002
1957,Cody Latimer,
1958,Devlin Hodges,8002
1959,Jarius Wright,
1960,Bo Scarbrough,8003
1962,Seth Roberts,
1963,Jeremy Sprinkle,
1964,Mark Walton,
1965,Oakland Raiders,8006
1966,Ryquell Armstead,
1967,Vyncint Smith,
1968,Ricky Seals-Jones,
1969,Trey Quinn,
1970,Matt Moore,
1971,Bennie Fowler,
1972,Tavon Austin,
1973,Jaron Brown,
1974,Malik Turner,
1975,Bilal Powell,8003
1976,Chester Rogers,
1977,Zane Gonzalez,
1978,Josh Lambo,
1979,Justin Hardy,
1980,Matt Schaub,
1981,Rhett Ellison,
1982,Trevor Davis,
1983,Ben Watson,
1984,Randy Bullock,
1985,Duke Williams,
1986,Austin Seibert,
1987,Eddy Pineiro,
1988,Derek Carrier,
1989,Steven Hauschka,
1990,Matt LaCosse,
1991,Jeff Heuerman,
1992,Josh Rosen,
1993,Wendell Smallwood,
1994,Jaeden Graham,
1995,Nick O'Leary,
1996,Vernon Davis,
1997,Seth DeValve,
1998,Sam Ficken,
1999,Qadree Ollison,
2000,Trey Edmunds,
2001,Hale Hentges,
2002,Deon Cain,
2003,Devin Smith,
2004,Joshua Perkins,
2005,Aldrick Rosas,
2006,Kerrith Whyte,
2007,Tommy Sweeney,
2008,Darren Sproles,
2009,A.J. McCarron,8002
2010,Kenjon Barner,
2011,Brandon Zylstra,
2012,Jesper Horsted,
2013,Mike Badgley,
2014,Daniel Brown,
2015,Luke Falk,
2016,Damion Willis,
2017,Dan Vitale,
2018,Antonio Callaway,
2019,J.P. Holtz,
2020,Spencer Ware,
2021,Luke Willson,
2022,Marcell Ateman,
2023,Ben Braunecker,
2024,Jon Hilliman,
2025,Kai Forbath,
2026,Tra Carson,
2027,Stephen Carlson,
2028,Rico Gafford,
2029,Riley Ridley,
2030,Andy Janovich,
2031,Zach Line,
2032,Robert Foster,
2033,Wes Hills,
2034,Ryan Switzer,
2035,Andre Patton,
2036,Will Grier,
2037,T.J. Jones,
2038,J.J. Nelson,
2039,Patrick DiMarco,
2040,Tevin Jones,
2041,Clive Walford,
2042,DeAndrew White,
2043,Alfred Blue,
2044,LeGarrette Blount,8003
2045,Chris Ivory,
2046,Jacquizz Rodgers,
2047,Quincy Enunwa,
2048,Brock Osweiler,8002
2049,Jermaine Kearse,
2050,Ryan Grant,
2051,Antonio Gates,8005
2052,Maurice Harris,
2053,Kenneth Dixon,
2054,Jordan Matthews,
2055,Aldrick Robinson,
2056,Zach Zenner,
2057,Bruce Ellington,
2058,Jordan Thomas,
2059,Kapri Bibbs,
2060,Cody Kessler,
2061,Josh Johnson,
2062,Marcus Murphy,
2063,Jason Croom,
2064,Terrelle Pryor,
2065,Torrey Smith,
2066,Travis Benjamin,
2067,Lance Kendricks,
2068,Rod Smith,
2069,Chad Williams,
2070,Ed Dickson,
2071,Russell Shepard,
2072,Sebastian Janikowski,8099
2073,Deonte Thompson,
2074,Ryan Succop,
2075,Cody Core,
2076,Darius Jennings,
2077,James Develin,
2078,Brandon LaFell,
2079,Josh McCown,
2080,Josh Bellamy,
2081,Andre Holmes,
2082,Michael Roberts,
2083,Jordan Leggett,
2084,Brandon Marshall,8004
2085,Erik Swoope,
2086,Deontay Burnett,
2087,Dwayne Harris,
2088,Chandler Catanzaro,
2089,Michael Floyd,
2090,Austin Seferian-Jenkins,8005
2091,Nathan Peterman,8002
2092,Andy Jones,
2093,Taquan Mizzell,
2094,Anthony Sherman,
2095,Corey Grant,
2096,Garrett Celek,
2097,Logan Paulsen,
2098,Scott Simonson,
2099,Eli Rogers,
2100,Sam Bradford,8002
2101,Niles Paul,
2102,Corey Coleman,
2103,Stevan Ridley,
2104,Leonte Carroo,
2105,Cameron Artis-Payne,
2106,Derek Anderson,8002
2107,Jermaine Gresham,
2108,Elijhaa Penny,
2109,Jake Butt,
2110,Keith Ford,
2111,Brice Butler,
2112,T.J. Logan,
2113,Tommylee Lewis,
2114,Xavier Grimble,
2115,Bobo Wilson,
2116,David Grinnage,
2117,Antony Auclair,
2118,Rashad Greene,
2119,Kamar Aiken,
2120,A.J. Derby,
2121,DeShone Kizer,
2122,Jawill Davis,
2123,De'Anthony Thomas,
2124,Neal Sterling,
2125,Detrez Newsome,
2126,Tommy Bohanon,
2127,AJ Barner,
2128,Anthony Gould,
2129,Antwane Wells Jr.,
2130,Arian Smith,
2131,Ashton Jeanty,
2132,Audric Estime,
2133,Bhayshul Tuten,
2134,Blake Watson,
2135,Brevyn Spann-Ford,
2136,Bryce Oliver,
2137,Cade Stover,
2138,Caleb Lohner,
2139,Cam Skattebo,
2139,Cameron Skattebo,
2140,Cameron Ward,
2141,Casey Washington,
2142,Charlie Woerner,
2143,Chimere Dike,
2144,Colston Loveland,
2146,D.K. Metcalf,
2147,Damien Martinez,
2148,Dillon Gabriel,
2149,DJ Giddens,
2150,DJ Turner,
2151,Dominic Lovett,
2152,Donovan Edwards,
2153,Dont'e Thornton Jr.,
2154,Dylan Sampson,
2155,Elic Ayomanor,
2156,Elijah Arroyo,
2157,Gavin Bartholomew,
2158,Gunnar Helm,
2159,Harold Fannin Jr.,
2160,Isaac TeSlaa,
2161,Jack Bech,
2162,Jackson Hawes,
2163,Jacory Croskey-Merritt,
2164,Jalen Coker,
2165,Jalen Milroe,
2166,Jamari Thrash,
2167,Jarquez Hunter,
2168,Jaxson Dart,
2169,Jayden Higgins,
2170,Jaydon Blue,
2171,Jaylin Lane,
2172,Jaylin Noel,
2173,Jha'Quan Jackson,
2174,Jimmy Horn Jr.,
2175,Jo'Quavious Marks,
2176,Johnny Wilson,
2177,Jordan Whittington,
2178,Joshua Palmer,
2179,Joshua Simon,
2180,Kaden Prather,
2181,Kaleb Johnson,
2182,Kalel Mullings,
2183,KeAndre Lambert-Smith,
2184,Keilan Robinson,
2185,Kenny McIntosh,
2186,Kobe Hudson,
2187,Konata Mumpfield,
2188,Kyle Monangai,
2189,LaJohntay Wester,
2190,LeQuint Allen,
2190,LeQuint Allen Jr.,
2191,Luke Lachey,
2192,Luther Burden,
2192,Luther Burden,
2192,Luther Burden III,
2193,Mason Taylor,
2194,Mitchell Evans,
2195,Montrell Johnson Jr.,
2196,Nate Adkins,
2197,Nick Nash,
2198,Ollie Gordon,
2198,Ollie Gordon,
2198,Ollie Gordon II,
2199,Omarion Hampton,
2200,Oronde Gadsden,
2200,Oronde Gadsden,
2201,Pat Bryant,
2202,Phil Mafah,
2203,Quinshon Judkins,
2204,Raheim Sanders,
2205,Ricky White,
2206,RJ Harvey,
2207,Robbie Ouzts,
2208,Shedeur Sanders,
2209,Sincere McCormick,
2210,Tahj Brooks,
2211,Tai Felton,
2212,Tanner McLachlan,
2213,Terrance Ferguson,
2214,Tetairoa McMillan,
2215,Thomas Fidone,
2216,Tip Reiman,
2217,Tory Horton,
2218,Travis Hunter,
2219,Tre Harris,
2220,Trevor Etienne,
2221,Tyler Badie,
2222,Tyler Warren,
2223,Xavier Restrepo,
2224,Thomas Fidone,
2224,Thomas Fidone II,
2225,Devin Neal,
2226,Emeka Egbuka,
2227,Jake Bates,
2228,Jordan James,
2229,Kyle Williams,
2230,Matthew Golden,
2231,TreVeyon Henderson,
2232,Tyler Loop,
2233,Tyler Shough,
2234,Woody Marks,
2235,Anthony Landphere,
2236,Anthony Torres,
2237,Baylor Cupp,
2238,Ben Yurosek,
2239,Bernhard Seikovits,
2240,Brashard Smith,
2241,Brayden Narveson,
2242,Brenden Bates,
2243,Bryson Nesbit,
2244,Bub Means,
2245,Caden Prieskorn,
2246,Cameron Latu,
2247,Carter Runyon,
2248,Chris Pierce,
2249,CJ Dippre,
2250,Cole Fotheringham,
2251,Dallin Holker,
2252,David Wells,
2253,Devin Culp,
2254,Dominique Dafney,
2255,Drake Dabney,
2256,E.J. Jenkins,
2257,Eli Wilson,
2258,Erick All Jr.,
2259,Gee Scott Jr.,
2260,Geor'Quarius Spivey,
2261,Hayden Rucci,
2262,Jack Westover,
2263,Jacob Cowing,
2264,Jake Briningstool,
2265,Jake Tonges,
2266,Jalen Royals,
2267,Jared Wiley,
2268,Jermaine Terry II,
2269,Jimmy Bell,
2270,JJ Galbreath,
2271,Joel Wilson,
2272,John Copenhaver,
2273,John FitzPatrick,
2274,John Samuel Shenker,
2275,John Stephens Jr.,
2276,Johnny Lumpkin,
2277,Jordan Murray,
2278,Jordan Petaia,
2279,Justin Shorter,
2280,Kayshon Boutte,
2281,Keleki Latu,
2282,Kevin Foelsch,
2283,Kole Taylor,
2284,Luke Deal,
2285,Marcus Yarns,
2286,Mark Redman,
2287,Marshall Lang,
2288,Max Mang,
2289,McCallan Castles,
2290,Messiah Swinson,
2291,Michael Jacobson,
2292,Mitch Van Vooren,
2293,Moliki Matavao,
2294,Neal Johnson,
2295,Nick Kallerup,
2296,Nick Muse,
2297,Nikola Kalinic,
2298,Oscar Cardenas,
2299,Pat Conroy,
2300,Patrick Herbert,
2301,Princeton Fant,
2302,Reggie Brown,
2303,Rivaldo Fairweather,
2304,Sal Cannella,
2305,Savion Williams,
2306,Seth Green,
2307,Shawn Bowman,
2308,Spencer Rattler,
2309,Spencer Shrader,
2310,Stevo Klotz,
2311,Tanner Taula,
2312,Thomas Odukoya,
2313,Travis Vokolek,
2314,Tre Watson,
2315,Treyton Welch,
2316,Tyler Neville,
2317,Tyree Jackson,
2318,Zach Davidson,
2319,Zach Horton,
2320,Zack Kuntz,
2321,Zaire Mitchell-Paden,
2322,Amar Johnson,
2323,Cam Little,
2324,Chad Ryland,
2325,Kye Robichaux,
2326,Matthew Wright,
2327,Will Reichard,
2328,A.J. Epenesa,
2329,A.J. Terrell,
2330,A'Shawn Robinson,
2331,Abdul Carter,
2332,Ahkello Witherspoon,
2333,Ahmad Gardner,
2334,Aidan Hutchinson,
2335,Akeem Davis-Gaither,
2336,Alex Anzalone,
2337,Alex Highsmith,
2338,Alex Singleton,
2339,Alim McNeill,
2340,Alohi Gilman,
2341,Alontae Taylor,
2342,Amani Hooker,
2343,Andre Cisco,
2344,Andres Borregales,
2345,Andrew Van Ginkel,
2346,Anfernee Jennings,
2347,Anthony Walker,
2348,Antoine Winfield Jr.,
2349,Ar'Darius Washington,
2350,Arden Key,
2351,Arik Armstead,
2352,Arnold Ebiketie,
2353,Ashton Gillotte,
2354,Ashtyn Davis,
2355,Azeez Al-Shaair,
2356,Azeez Ojulari,
2357,B.J. Hill,
2358,Baron Browning,
2359,Barrett Carter,
2360,Ben Sauls,
2361,BJ Ojulari,
2362,Blake Cashman,
2363,Bobby Okereke,
2364,Bobby Wagner,
2365,Boye Mafe,
2366,Braden Fiske,
2367,Bradley Chubb,
2368,Bralen Trice,
2369,Brandon Jones,
2370,Brandon Stephens,
2371,Brashard Smith,
2372,Brian Branch,
2373,Brian Burns,
2374,Bryan Bresee,
2375,Bryan Cook,
2376,Bryce Huff,
2377,Bub Means,
2378,Bud Dupree,
2379,Budda Baker,
2380,Byron Murphy,
2381,Byron Murphy,
2382,Byron Young,
2383,Calais Campbell,
2384,Calen Bullock,
2385,Calijah Kancey,
2386,Cam Little,
2387,Cam Taylor-Britt,
2388,Cameron Heyward,
2389,Cameron Jordan,
2390,Camryn Bynum,
2391,Carl Granderson,
2392,Carlton Davis,
2393,Carson Schwesinger,
2394,Carson Steele,
2395,Chad Ryland,
2396,Chamarri Conner,
2397,Charles Omenihu,
2398,Charvarius Ward,
2399,Chase Young,
2400,Chauncey Gardner-Johnson,
2401,Chidobe Awuzie,
2402,Chop Robinson,
2403,Chris Jones,
2404,Chris Paul Jr.,
2405,Christian Barmore,
2406,Christian Benford,
2407,Christian Gonzalez,
2408,Christian Harris,
2409,Christian Wilkins,
2410,Christopher Brooks,
2411,Coby Bryant,
2412,Cody Barton,
2413,Cody Simon,
2414,Cole Bishop,
2415,Cole Holcomb,
2416,Cooper DeJean,
2417,D.J. Reader,
2418,D.J. Reed,
2419,D.J. Wonnum,
2420,Da'Shawn Hand,
2421,Daiyan Henley,
2422,Dallas Turner,
2423,Dallin Holker,
2424,Dalvin Tomlinson,
2425,Damar Hamlin,
2426,Danielle Hunter,
2427,Danny Stutsman,
2428,Dante Fowler,
2429,Darious Williams,
2430,Darius Robinson,
2431,Darius Slay,
2432,Darnell Savage,
2433,DaRon Bland,
2434,Daron Payne,
2435,David Onyemata,
2436,David Walker,
2437,Daxton Hill,
2438,Dayo Odeyingbo,
2439,Deatrich Wise,
2440,Dee Winters,
2441,DeForest Buckner,
2442,Demani Richardson,
2443,DeMarcus Lawrence,
2444,Demario Davis,
2445,DeMarvion Overshown,
2446,Demetrius Knight Jr.,
2447,Denico Autry,
2448,Denzel Ward,
2449,Deommodore Lenoir,
2450,Deonte Banks,
2451,Derek Stingley,
2452,Derick Hall,
2453,Derrick Barnes,
2454,Derrick Brown,
2455,Derrick Harmon,
2456,Derwin James,
2457,DeShon Elliott,
2458,Devin Culp,
2459,Devin Lloyd,
2460,Devin Neal,
2461,Devin White,
2462,Devon Witherspoon,
2463,Devonte Wyatt,
2464,Dexter Lawrence,
2465,Divine Deablo,
2466,DJ Turner,
2467,Donovan Ezeiruaku,
2468,Donovan Wilson,
2469,Donte Jackson,
2470,Dorance Armstrong,
2471,Dorian Williams,
2472,Dre Greenlaw,
2473,Dre'mont Jones,
2474,Drue Tranquill,
2475,E.J. Speed,
2476,Ed Oliver,
2477,Edgerrin Cooper,
2478,Elandon Roberts,
2479,Elijah Molden,
2480,Elijhah Badger,
2481,Emeka Egbuka,
2482,Ennis Rakestraw Jr.,
2483,Eric Murray,
2484,Ernest Jones,
2485,Evan Williams,
2486,Felix Anudike-Uzomah,
2487,Foyesade Oluokun,
2488,Frankie Luvu,
2489,Fred Warner,
2490,Garrett Williams,
2491,Geno Stone,
2492,George Karlaftis,
2493,Germaine Pratt,
2494,Gervon Dexter,
2495,Grady Jarrett,
2496,Grant Delpit,
2497,Greg Newsome,
2498,Gregory Rousseau,
2499,Haason Reddick,
2500,Harold Landry,
2501,Harrison Mevis,
2502,Harrison Phillips,
2503,Harrison Smith,
2504,Henry To'oto'o,
2505,Ifeatu Melifonwu,
2506,Isaiah Bond,
2507,Ivan Pace Jr.,
2508,Ja'Quan McMillian,
2509,Ja'Whaun Bentley,
2510,Jabrill Peppers,
2511,Jack Campbell,
2512,Jack Sanborn,
2513,Jack Sawyer,
2514,Jacob Cowing,
2515,Jadeveon Clowney,
2516,Jaelan Phillips,
2517,Jahdae Barron,
2518,Jaheim Bell,
2519,Jahlani Tavai,
2520,Jaire Alexander,
2521,Jake Bates,
2522,Jake Briningstool,
2523,Jakorian Bennett,
2524,Jalen Carter,
2525,Jalen Pitre,
2526,Jalen Ramsey,
2527,Jalen Royals,
2528,Jalen Thompson,
2529,Jalon Walker,
2530,Jalyx Hunt,
2531,Jamel Dean,
2532,James Pearce,
2533,Jamien Sherwood,
2534,Jaquan Brisker,
2535,Jared Verse,
2536,Jared Wiley,
2537,Jarran Reed,
2538,Jartavius Martin,
2539,Jarvis Brownlee Jr.,
2540,Javon Bullard,
2541,Javon Hargrave,
2542,Javon Kinlaw,
2543,Jaycee Horn,
2544,Jaylen Watson,
2545,Jaylon Carlies,
2546,Jaylon Johnson,
2547,Jaylon Jones,
2548,JD Bertrand,
2549,Jeffery Simmons,
2550,Jer'Zhan Newton,
2551,Jeremiah Owusu-Koramoah,
2552,Jeremy Chinn,
2553,Jermaine Johnson,
2554,Jessie Bates,
2555,Jevon Holland,
2556,Ji'ayir Brown,
2557,Jihaad Campbell,
2558,Jimmie Ward,
2559,Joey Bosa,
2560,Joey Porter Jr.,
2561,John Parker Romo,
2562,Jonathan Allen,
2563,Jonathan Greenard,
2564,Jonathan Jones,
2565,Jonathan Owens,
2566,Jonathon Cooper,
2567,Jordan Battle,
2568,Jordan Burch,
2569,Jordan Davis,
2570,Jordan Fuller,
2571,Jordan Hicks,
2572,Jordan James,
2573,Jordan Mims,
2574,Jordan Watkins,
2575,Jordyn Brooks,
2576,Joseph Ossai,
2577,Josey Jewell,
2578,Josh Hines-Allen,
2579,Josh Metellus,
2580,Josh Paschal,
2581,Josh Sweat,
2582,Jourdan Lewis,
2583,JT Tuimoloau,
2584,Julian Love,
2585,Julius Brents,
2586,Junior Colson,
2587,Justin Madubuike,
2588,Justin Reid,
2589,Justin Strnad,
2590,Kaden Elliss,
2591,Kader Kohou,
2592,Kamari Lassiter,
2593,Kamren Curl,
2594,Kamren Kinchens,
2595,Karl Brooks,
2596,Kayshon Boutte,
2597,Kayvon Thibodeaux,
2598,Keeanu Benton,
2599,Keion White,
2600,Keisean Nixon,
2601,Kelee Ringo,
2602,Kendall Fuller,
2603,Kenneth Grant,
2604,Kenneth Murray,
2605,Kenny Clark,
2606,Kenny Moore,
2607,Kerby Joseph,
2608,Kevin Austin Jr.,
2609,Kevin Byard,
2610,Khalil Mack,
2611,Kobie Turner,
2612,Kool-Aid McKinstry,
2613,Kristian Fulton,
2614,Kwity Paye,
2615,Kyle Dugger,
2616,Kyle Hamilton,
2617,Kyle Van Noy,
2618,Kyle Williams,
2619,Kyler Gordon,
2620,L'Jarius Sneed,
2621,Laiatu Latu,
2622,Landon Jackson,
2623,Larry Ogunjobi,
2624,Lavonte David,
2625,Leo Chenal,
2626,Leonard Floyd,
2627,Leonard Williams,
2628,Logan Wilson,
2629,Lukas Van Ness,
2630,Mack Wilson,
2631,Malaki Starks,
2632,Malcolm Koonce,
2633,Malik Harrison,
2634,Malik Hooker,
2635,Marcus Jones,
2636,Marcus Yarns,
2637,Marist Liufau,
2638,Marlon Humphrey,
2639,Marshawn Kneeland,
2640,Marshon Lattimore,
2641,Marte Mapu,
2642,Martin Emerson,
2643,Mason Graham,
2644,Mason Tipton,
2645,Matt Milano,
2646,Matthew Golden,
2647,Matthew Wright,
2648,Max Melton,
2649,Maxwell Hairston,
2650,Maxx Crosby,
2651,Micah McFadden,
2652,Micah Parsons,
2653,Michael Carter,
2654,Michael Danna,
2655,Michael Hall Jr.,
2656,Michael Hoecht,
2657,Michael Jackson,
2658,Micheal Clemons,
2659,Mike Green,
2660,Mike Hughes,
2661,Mike Sainristil,
2662,Milton Williams,
2663,Minkah Fitzpatrick,
2664,Moliki Matavao,
2665,Montez Sweat,
2666,Mykel Williams,
2667,Myles Garrett,
2668,Myles Murphy,
2669,Nakobe Dean,
2670,Nate Hobbs,
2671,Nate Wiggins,
2672,Nic Scourton,
2673,Nick Bolton,
2674,Nick Bosa,
2675,Nick Cross,
2676,Nick Emmanwori,
2677,Nick Herbig,
2678,Nick Martin,
2679,Nik Bonitto,
2680,Nolan Smith,
2681,Odafe Oweh,
2682,Ogbonnia Okoronkwo,
2683,Oluwafemi Oladejo,
2684,Omar Speights,
2685,Osa Odighizuwa,
2686,Patrick Queen,
2687,Patrick Surtain,
2688,Paulson Adebo,
2689,Payton Wilson,
2690,Pete Werner,
2691,Princely Umanmielen,
2692,Quay Walker,
2693,Quentin Lake,
2694,Quincy Williams,
2695,Quinnen Williams,
2696,Quinyon Mitchell,
2697,Rashan Gary,
2698,Reed Blankenship,
2699,Renardo Green,
2700,Richie Grant,
2701,Riley Moss,
2702,Robert Spillane,
2703,Roger McCreary,
2704,Roquan Smith,
2705,Ruke Orhorhoro,
2706,Ryan Fitzgerald,
2707,Ryan Miller,
2708,Sam Williams,
2709,Savion Williams,
2710,Shemar Stewart,
2711,Sirvocea Dennis,
2712,Spencer Rattler,
2713,Spencer Shrader,
2714,Starling Thomas,
2715,T.J. Edwards,
2716,T.J. Slaton,
2717,T.J. Watt,
2718,T'Vondre Sweat,
2719,Talanoa Hufanga,
2720,Tarheeb Still,
2721,Tariq Woolen,
2722,Taron Johnson,
2723,Tavius Robinson,
2724,Taylor Rapp,
2725,Teddye Buchanan,
2726,Terrel Bernard,
2727,Terrion Arnold,
2728,Tez Johnson,
2729,Theo Jackson,
2730,Tim Settle,
2731,Tony Adams,
2732,Travon Walker,
2733,Tremaine Edmunds,
2734,Trent McDuffie,
2735,Trenton Simpson,
2736,TreVeyon Henderson,
2737,Trevin Wallace,
2738,Trevon Diggs,
2739,Trevon Moehrig,
2740,Trey Hendrickson,
2741,Troy Andersen,
2742,Troy Dye,
2743,Troy Reeder,
2744,Tuli Tuipulotu,
2745,Tykee Smith,
2746,Tyleik Williams,
2747,Tyler Loop,
2748,Tyler Nubin,
2749,Tyler Shough,
2750,Tyrann Mathieu,
2751,Tyree Wilson,
2752,Tyrel Dodson,
2753,Tyrice Knight,
2754,Tyrique Stevenson,
2755,Tyson Campbell,
2756,Uchenna Nwosu,
2757,Vita Vea,
2758,Von Miller,
2759,Walter Nolen,
2760,Will Anderson Jr.,
2761,Will Harris,
2762,Will McDonald,
2763,Will Reichard,
2764,Xavier McKinney,
2765,Xavier Woods,
2766,Yaya Diaby,
2767,Yetur Gross-Matos,
2768,Za'Darius Smith,
2769,Zach Allen,
2770,Zach Harrison,
2771,Zach Sieler,
2772,Zack Baun,
2773,Zaire Franklin,
2774,Zaven Collins,
2775,Zyon McCollum,
1524,Los Vegas Raiders,
2776,Tylan Wallace,
2777,Erick All,
2778,Tanner McKee,
2779,Jake Haener,
2780,Joe Milton,
2781,Kevin Austin,
2782,Simi Fehoko,
2783,Kenny Yeboah,
2784,Hunter Long,
2785,Tyrell Shavers,
2786,Nikko Remigio,
2787,Tucker Fisk,
2788,Tay Martin,
2789,Sione Vaki,
2790,Hendon Hooker,
2791,Dee Eskridge,
2792,Xavier Smith,
2793,Kyle Trask,
2794,Cam Grandy,
2795,Kristian Wilkerson,
2796,Blake Whiteheart,
2797,Dan Chisena,
2798,Cody White,
